Feature,Importance
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001691838&type=8-K&dateb=20230126&owner=include&count=10,5.0543216719571414e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/polaris-noble-logist-incident-response-2021,5.050635993251534e-05
cat__data_source_secondary_https://www.theregister.com/2025/02/26/sapphire-yield-capit_security_incident/,5.0353033542121836e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2024/05/INQ-2024-00529,5.0352499691039856e-05
cat__disclosure_date_2022-10-30,5.032793350433763e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001539031&type=8-K&dateb=20251018&owner=include&count=10,5.0326777872003476e-05
cat__disclosure_date_2026-01-31,5.029366930577889e-05
cat__stock_ticker_x_MATR,5.027689535329277e-05
cat__disclosure_date_2024-05-10,5.020076799348314e-05
cat__company_name_HealthCare Medical S.A.,5.019947823022737e-05
cat__discovery_date_2024-05-13,5.0140977264472435e-05
cat__discovery_date_2024-11-03,5.013799644687976e-05
cat__disclosure_date_2022-06-19,5.0129050620020444e-05
cat__data_source_primary_https://www.thompson-bank-group-inc.com/newsroom/2024/01/security-update,5.012209795907978e-05
cat__company_name_Miami Electric Co.,5.012041144521513e-05
cat__disclosure_date_2024-10-06,5.010519017108279e-05
cat__stock_ticker_y_NAKA.VI,5.00617386314836e-05
cat__data_source_primary_https://www.linkstream-technologies-l.com/newsroom/2024/09/security-update,5.003653422200833e-05
cat__data_source_primary_https://krebsonsecurity.com/2025/02/raptor-mold-systems--breach-exposes-data/,5.002998699618166e-05
cat__data_source_primary_https://blog.talosintelligence.com/2023/06/quinn-academy-co-ltd-campaign.html,4.9949868913908374e-05
cat__data_source_primary_https://www.crowdstrike.com/blog/minneapolis-distribu-intrusion-analysis-2023/,4.993150346049962e-05
cat__stock_ticker_y_GOOD,4.986989967447872e-05
cat__disclosure_date_2025-03-30,4.9791214735530327e-05
cat__stock_ticker_x_CAS.AX,4.978189780154423e-05
cat__disclosure_date_2022-04-03,4.9769156508565145e-05
cat__company_name_InsightStrategy Consulting Inc.,4.972931812174793e-05
cat__discovery_date_2026-02-02,4.971272312882132e-05
cat__company_name_Tampa Group Inc.,4.967790436885488e-05
cat__stock_ticker_y_ZENI.L,4.967245374941836e-05
cat__stock_ticker_y_DRD,4.965675182706219e-05
cat__stock_ticker_x_OKON.PA,4.9568877293119996e-05
cat__disclosure_date_2024-02-29,4.953100223626353e-05
cat__discovery_date_2022-02-14,4.950532359567994e-05
cat__disclosure_date_2023-07-13,4.9359834604674745e-05
cat__stock_ticker_y_TST,4.93361081106393e-05
cat__notes_x_OT/ICS systems affected; physical operations suspended for 30 days,4.93145410694017e-05
cat__company_name_Sullivan Associates Corp.,4.926079969700935e-05
cat__stock_ticker_x_CHIC,4.9198967508944236e-05
cat__data_source_primary_https://krebsonsecurity.com/2021/12/turin-department-spa-breach-exposes-data/,4.912934781072654e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001536350&type=8-K&dateb=20240402&owner=include&count=10,4.910234872698582e-05
cat__discovery_date_2024-03-24,4.909488065542592e-05
cat__disclosure_date_2024-01-10,4.907320911095673e-05
cat__notes_y_Cyber insurance policy sublimit of $1.1M applied; excess borne by company,4.905176988210693e-05
cat__disclosure_date_2025-10-02,4.8997927390677434e-05
cat__company_name_FabriAlloy Industrial Corp.,4.895059763103911e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/compositeweld-components--hit-by-cyberattack-2021/,4.886729575642873e-05
cat__company_name_Tempest Epoch Microsystems GmbH,4.885458847589767e-05
cat__disclosure_date_2023-01-21,4.8829688767433085e-05
cat__stock_ticker_y_BARR.AX,4.880472899259898e-05
cat__disclosure_date_2024-10-26,4.8796703702175224e-05
cat__stock_ticker_x_NAKA.VI,4.8740538477158334e-05
cat__discovery_date_2022-02-03,4.871171963572691e-05
cat__disclosure_date_2025-03-02,4.865031754243132e-05
cat__disclosure_date_2021-04-30,4.863604276694079e-05
cat__discovery_date_2025-12-15,4.861917960032007e-05
cat__company_name_YieldRisk Partners Co. Ltd.,4.86162142168252e-05
cat__discovery_date_2021-04-15,4.861467963366542e-05
cat__stock_ticker_x_TRUS.T,4.861411767503629e-05
cat__discovery_date_2025-02-23,4.857591430572285e-05
cat__stock_ticker_x_CRAW.MX,4.848219722511729e-05
cat__company_name_Cardiff Authority Holdings PLC,4.846517881793708e-05
cat__company_name_Crawford Hospitality S.p.A.,4.845245798677629e-05
cat__stock_ticker_x_GUTI.CO,4.83840874660782e-05
cat__company_name_Nelson Computing Inc.,4.83452230823344e-05
cat__notes_y_Recovery costs include $23.0M for forensic investigation by CrowdStrike,4.826311019936246e-05
cat__disclosure_date_2022-04-09,4.8230024735985616e-05
cat__notes_y_Ransom negotiated down 38% from initial demand via third-party negotiator,4.821997698432216e-05
cat__data_source_secondary_https://www.bleepingcomputer.com/news/security/cedar-cobalt-advisory-inc-hit-by-cyberattack-2021/,4.814091041822569e-05
cat__company_name_Dynamo Ridge Diagnostics Corp.,4.807017351996776e-05
cat__company_name_Okonkwo Components Holdings Inc.,4.805290339171341e-05
cat__discovery_date_2025-09-07,4.798685076871691e-05
cat__discovery_date_2024-10-02,4.786134883853478e-05
cat__company_name_Lumen Goods Distribution Pte. Ltd.,4.7836015191000395e-05
cat__company_name_Nashville Diagnostics Co.,4.777543379162313e-05
cat__notes_y_Cyber insurance policy sublimit of $21.5M applied; excess borne by company,4.776303190422095e-05
cat__discovery_date_2025-11-20,4.7734397826435844e-05
cat__company_name_LogicTrace Technologies Pty Ltd.,4.771756347618754e-05
cat__stock_ticker_x_LEM.DE,4.761744685403643e-05
cat__company_name_Phoenix Prism Ventures B.V.,4.7613987217289646e-05
cat__discovery_date_2024-10-14,4.760984949307449e-05
cat__stock_ticker_y_INCH.KS,4.756155806467955e-05
cat__disclosure_date_2025-06-16,4.755139763658147e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/flint-paragon-holdings-lt-hit-by-cyberattack-2021/,4.752993330369083e-05
cat__discovery_date_2024-04-18,4.748492608418108e-05
cat__data_source_primary_https://www.crowdstrike.com/blog/winnipeg-office-hold-intrusion-analysis-2024/,4.7443978780937437e-05
cat__data_source_secondary_https://www.signalproto-labs-holdings.com/newsroom/2025/11/security-update,4.7377503455291464e-05
cat__data_source_primary_https://therecord.media/2023/05/08/academyacademy-university-breached,4.737243085893849e-05
cat__discovery_date_2025-03-09,4.721993442338047e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2025/04/INQ-2025-00283,4.719358827168001e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001863929&type=8-K&dateb=20240321&owner=include&count=10,4.714710527352718e-05
cat__stock_ticker_x_LOGI.IR,4.7127749231997466e-05
cat__data_source_secondary_https://www.pinnacle-zenith-platforms.com/newsroom/2021/12/security-update,4.7099228422904395e-05
cat__disclosure_date_2023-12-13,4.706448369738164e-05
cat__disclosure_date_2023-10-18,4.703493835039285e-05
cat__data_source_secondary_https://unit42.paloaltonetworks.com/threat-brief-talon-azure-services-2025/,4.7003357731910335e-05
cat__company_name_Jensen Medical Holdings Inc.,4.694414710365797e-05
cat__discovery_date_2025-04-13,4.6907522820083074e-05
cat__stock_ticker_x_PUNE.NS,4.686379116123857e-05
cat__data_source_primary_https://www.nakamura-technologies-cor.com/newsroom/2025/02/security-update,4.684177995738564e-05
cat__discovery_date_2025-01-08,4.683602051344385e-05
cat__discovery_date_2023-11-06,4.679826977284816e-05
cat__stock_ticker_y_PHOE.PA,4.6791657337288984e-05
cat__disclosure_date_2021-04-08,4.67599055071823e-05
cat__discovery_date_2024-09-30,4.6719327848777055e-05
cat__stock_ticker_y_CVL,4.665685684232886e-05
cat__discovery_date_2022-10-13,4.6612652838085376e-05
cat__stock_ticker_x_BZE.L,4.656680643406142e-05
cat__stock_ticker_x_LQC,4.654909432905341e-05
cat__disclosure_date_2023-02-27,4.650293874353345e-05
cat__disclosure_date_2024-06-06,4.647138377995093e-05
cat__stock_ticker_x_AMP.PA,4.646937579106866e-05
cat__discovery_date_2021-04-03,4.64401720505559e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001159953&type=8-K&dateb=20240322&owner=include&count=10,4.6412559176892136e-05
cat__notes_y_Regulatory fine reduced 50% on appeal based on demonstrated remediation,4.639302001215533e-05
cat__discovery_date_2022-10-19,4.6318867510097957e-05
cat__company_name_Spartan Cloud Microsystems Inc.,4.631724311722488e-05
cat__discovery_date_2025-09-16,4.631404083659139e-05
cat__discovery_date_2021-11-08,4.6310075989266334e-05
cat__data_source_primary_https://www.theregister.com/2025/10/05/sequoia-crown-financ_security_incident/,4.630207301218061e-05
cat__stock_ticker_x_HEND.VI,4.628891154431366e-05
cat__discovery_date_2021-08-24,4.62356344682258e-05
cat__disclosure_date_2024-06-11,4.622021767988895e-05
cat__company_name_EquityFiduciary Bancorp SA,4.617759327218572e-05
cat__discovery_date_2024-10-09,4.6160846866153984e-05
cat__disclosure_date_2023-01-19,4.613976806508901e-05
cat__data_source_primary_https://www.edpb.europa.eu/decisions/2025/10/INQ-2025-00528,4.607998262248656e-05
cat__stock_ticker_x_PHI1,4.60528483266507e-05
cat__stock_ticker_x_NSM.AX,4.605093811436306e-05
cat__discovery_date_2025-10-28,4.600933660211027e-05
cat__company_name_Gutierrez Components Ltd.,4.598445000639275e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/forge-shop-outlets-c-incident-response-2025,4.594096352576432e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001383341&type=8-K&dateb=20211118&owner=include&count=10,4.59327978240922e-05
cat__stock_ticker_x_LWS.DU,4.592217596498101e-05
cat__notes_y_Ransom negotiated down 43% from initial demand via third-party negotiator,4.589571195280249e-05
cat__stock_ticker_x_MWI,4.588979883535072e-05
cat__stock_ticker_y_SEQU.L,4.5831050656722464e-05
cat__discovery_date_2025-02-13,4.578253235062776e-05
cat__discovery_date_2022-09-30,4.57733631048091e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/halifax-services-inc-incident-response-2024,4.570207848771662e-05
cat__disclosure_date_2022-08-23,4.567442738470753e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/lambert-medtech-co-incident-response-2025,4.5667541116098905e-05
cat__data_source_secondary_https://www.theregister.com/2024/05/17/bristol-software-hol_security_incident/,4.5633747077011306e-05
cat__notes_y_Insurance claim partially denied; payout reflects negotiated settlement at 55% of claim,4.562791953770461e-05
cat__discovery_date_2026-01-26,4.5621781649040235e-05
cat__disclosure_date_2022-10-17,4.560802348003547e-05
cat__company_name_Trident Wave Robotics Co.,4.557313094314218e-05
cat__company_name_Graham Platforms AG,4.554015296770478e-05
cat__stock_ticker_y_FLIN.NS,4.553705137092244e-05
cat__discovery_date_2022-07-24,4.549002972429461e-05
cat__disclosure_date_2025-03-15,4.540705743981384e-05
cat__company_name_Minneapolis Distribution Inc.,4.531474918340658e-05
cat__discovery_date_2022-01-29,4.523713466764381e-05
cat__disclosure_date_2023-02-28,4.523055025492322e-05
cat__company_name_Nakamura Technologies Corp.,4.504620946231696e-05
cat__company_name_Davidson Financial Co. Ltd.,4.504096830831743e-05
cat__company_name_AeroAero Products Corp.,4.500978426036938e-05
cat__disclosure_date_2024-01-19,4.4910420939477416e-05
cat__discovery_date_2021-09-16,4.4906649593655064e-05
cat__data_source_primary_https://www.titan-ironwood-platforms-.com/newsroom/2023/12/security-update,4.489242447430312e-05
cat__company_name_Ironwood Prism MedTech Inc.,4.481032072123653e-05
cat__data_source_primary_https://www.lantern-borealis-transpor.com/newsroom/2024/04/security-update,4.480563044981617e-05
cat__notes_y_Loss estimate based on Ponemon per-record cost methodology ($6.62/record),4.4775283438870685e-05
cat__data_source_primary_https://www.crowdstrike.com/blog/talon-ore-mining-co-intrusion-analysis-2021/,4.473819787281885e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001839346&type=8-K&dateb=20220304&owner=include&count=10,4.473559644988632e-05
cat__company_name_Cobalt Machine Materials GmbH,4.472398523415638e-05
cat__stock_ticker_y_PHI1,4.4677918769741927e-05
cat__company_name_CurrentTherm Electric Co.,4.4640085397900814e-05
cat__stock_ticker_y_LPS.T,4.4626385940294076e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2022/07/INQ-2022-00103,4.461307813581385e-05
cat__stock_ticker_y_SULL,4.457978150848747e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001551794&type=8-K&dateb=20250924&owner=include&count=10,4.45029741226925e-05
cat__stock_ticker_y_GHL,4.4458011505121156e-05
cat__stock_ticker_x_BCM,4.435559038246487e-05
cat__disclosure_date_2024-07-16,4.4330978548454e-05
cat__stock_ticker_x_PLT.SI,4.428799343899302e-05
cat__discovery_date_2022-02-02,4.4280814210427416e-05
cat__discovery_date_2025-07-14,4.426832389777604e-05
cat__data_source_secondary_https://www.bleepingcomputer.com/news/security/amsterdam-services-nv-hit-by-cyberattack-2025/,4.4123640609947925e-05
cat__disclosure_date_2021-09-06,4.40697778097398e-05
cat__stock_ticker_x_LPS.T,4.4063021297218066e-05
cat__disclosure_date_2021-12-13,4.4020155450019084e-05
cat__disclosure_date_2024-11-10,4.395444389099543e-05
cat__company_name_Raleigh Holdings Holdings Inc.,4.3945052965113185e-05
cat__company_name_Lantern Borealis Transport Group SA,4.3923167126600685e-05
cat__data_source_secondary_https://www.bfdi.bund.de/decisions/2025/02/INQ-2025-00648,4.3900315538130526e-05
cat__disclosure_date_2024-02-23,4.3890503735397506e-05
cat__company_name_Quinn Group Co.,4.3886292016510175e-05
cat__company_name_Timber Baltic Labs Corp.,4.387502343142976e-05
cat__stock_ticker_x_TIP,4.386006632627008e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/gridtech-solutions-corp-hit-by-cyberattack-2021/,4.3731986760801126e-05
cat__disclosure_date_2024-01-23,4.370434294732643e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2025/11/INQ-2025-00756,4.364443751674534e-05
cat__company_name_Henderson Holdings SA,4.362451555013115e-05
cat__company_name_Ahmedabad Administration Pvt. Ltd.,4.361359323790504e-05
cat__country_hq_PT,4.36099937013283e-05
cat__company_name_Meridian Mold Production Group Inc.,4.36057767529313e-05
cat__company_name_Melbourne Advisory Pty Ltd.,4.360428886380309e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001217877&type=8-K&dateb=20230205&owner=include&count=10,4.3588854857295144e-05
cat__company_name_Vancouver Bancorp Corp.,4.352686556530928e-05
cat__data_source_primary_https://www.eriksson-health-holdings-.com/newsroom/2025/06/security-update,4.352317291165438e-05
cat__stock_ticker_y_TAN1,4.352312445006239e-05
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-currenttherm-electri-2024/,4.351097792613902e-05
cat__disclosure_date_2025-06-25,4.347795788478015e-05
cat__stock_ticker_y_CAMP.DE,4.344383255161091e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001023511&type=8-K&dateb=20220409&owner=include&count=10,4.344044763404593e-05
cat__disclosure_date_2025-02-21,4.33958552376852e-05
cat__stock_ticker_x_CAPI.DE,4.332729609756339e-05
cat__discovery_date_2025-03-10,4.3322310852983805e-05
cat__data_source_primary_https://www.aldridge-labs-corp.com/newsroom/2023/10/security-update,4.32911032147617e-05
cat__stock_ticker_x_VDO.PA,4.328925174926383e-05
cat__disclosure_date_2023-12-28,4.327513797849529e-05
cat__data_source_primary_https://www.theregister.com/2021/12/11/mitchell-schools-hol_security_incident/,4.3270367820931154e-05
cat__data_source_secondary_https://www.ico.org.uk/decisions/2023/09/INQ-2023-00724,4.3267015262727576e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2021/04/INQ-2021-00476,4.32345181685166e-05
cat__discovery_date_2025-04-23,4.3212400298451097e-05
cat__stock_ticker_y_ATL2,4.319103047677186e-05
cat__company_name_Fox Indigo Office Co.,4.3181834058848875e-05
cat__discovery_date_2025-06-07,4.3179457024091594e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/sterling-forge-marke-incident-response-2021,4.314249930990684e-05
cat__discovery_date_2022-02-09,4.311813813332462e-05
cat__data_source_secondary_https://www.bfdi.bund.de/decisions/2025/06/INQ-2025-00446,4.299118400588191e-05
cat__data_source_secondary_https://therecord.media/2024/03/04/cedar-petro-petroleum-inc-breached,4.29636925601335e-05
cat__disclosure_date_2025-10-26,4.290700765772047e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2024/05/INQ-2024-00755,4.288348920001057e-05
cat__data_source_secondary_https://www.edpb.europa.eu/decisions/2023/05/INQ-2023-00541,4.287700791848731e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/genoa-group-srl-incident-response-2021,4.2863554237019065e-05
cat__data_source_secondary_https://www.curegene-medtech-spa.com/newsroom/2022/08/security-update,4.273777910780868e-05
